Subject,Trial,Block,Orientation,Luminance,SOA,RT,Error
18,84,4,present,present,-0.15,223.193,-1.1861
18,85,4,absent,absent,-0.15,324.79,6.9715
18,86,4,absent,absent,0.05,379.176,1.0553
18,88,4,present,absent,0.05,384.79,-1.7826
18,89,4,present,absent,-0.15,307.992,1.8849
18,90,4,absent,present,-0.05,306.39,-3.1389
18,91,4,present,absent,-0.15,398.391,-3.9595
18,92,4,absent,absent,0,275.197,-0.2855
18,94,4,present,present,0,458.39,2.0459
18,96,4,present,absent,0,379.191,2.7337
18,97,4,present,absent,-0.15,279.194,2.3204
18,98,4,present,present,-0.05,279.993,-2.69
18,99,4,absent,present,0.15,475.988,2.6846
18,100,4,present,absent,-0.15,325.609,-0.1306
18,101,4,absent,present,0,307.195,2.1155
18,102,4,absent,present,-0.05,402.392,4.7442
18,103,4,absent,present,0.05,371.992,1.127
18,104,4,present,absent,-0.05,348.788,4.7413
18,105,4,absent,absent,-0.15,387.988,1.5924
18,108,4,present,present,0.05,399.992,-3.368
18,109,4,present,present,-0.05,491.991,1.2354
18,110,4,absent,present,0,216.792,-0.1375
18,111,4,absent,absent,0.05,371.991,7.2311
18,112,4,absent,absent,-0.05,399.994,-4.1288
18,113,4,present,absent,-0.05,412.793,-1.8755
18,114,4,present,absent,0.05,383.191,0.9287
18,115,4,absent,present,-0.15,272.8,-4.0673
18,116,4,present,absent,0.15,411.183,4.5267
18,117,4,absent,present,0.15,331.992,-5.1727
18,118,4,absent,absent,-0.05,288.792,0.2582
18,119,4,present,present,-0.05,325.583,0.0334
18,120,4,absent,absent,0,325.587,3.258
18,121,4,absent,present,0.05,439.189,0.0494
18,122,4,absent,absent,-0.05,345.594,1.4008
18,123,4,absent,absent,-0.15,401.595,-0.391
18,124,4,present,absent,-0.15,407.988,-0.8169
18,125,4,absent,absent,-0.05,359.191,1.0842
18,126,4,present,absent,-0.05,343.19,0.54
18,127,4,absent,present,0.15,316.8,-1.2435
18,129,4,present,present,-0.05,274.398,1.5141
18,130,4,present,absent,-0.15,231.996,-4.826
18,131,4,present,absent,0.15,446.387,3.666
18,132,4,present,absent,0.15,288.793,0.3804
18,133,4,absent,present,-0.05,368.793,-0.0937
18,134,4,present,absent,0.15,363.195,1.4507
18,135,4,present,present,0,371.192,1.7171
18,136,4,present,present,0,444.79,-0.215
18,137,4,present,present,-0.15,373.595,-4.6214
18,138,4,present,present,0,435.99,5.4217
18,142,4,present,present,0,397.595,5.1357
18,143,4,absent,absent,-0.05,376.792,2.7185
18,144,4,present,present,0.05,459.189,3.9877
18,145,4,present,absent,-0.15,335.979,-2.8942
18,147,4,absent,absent,0.15,363.991,-0.6063
18,148,4,absent,present,0,370.392,2.9111
18,149,4,present,absent,0.15,350.397,1.18
18,150,4,absent,present,-0.05,347.205,0.6418
18,151,4,present,present,-0.15,339.992,-4.2099
18,153,4,present,absent,-0.15,341.587,-0.0575
18,154,4,present,present,-0.05,323.192,0.9698
18,155,4,absent,present,-0.15,343.99,-1.9001
18,156,4,absent,absent,-0.15,341.592,-2.6522
18,157,4,absent,absent,0.15,303.991,-3.722
18,158,4,absent,absent,0.05,259.991,0.8802
18,159,4,present,present,0.05,278.395,-4.6164
18,160,4,present,absent,0.05,279.191,1.979
18,161,4,absent,present,-0.05,294.397,5.6781
18,162,4,absent,absent,0,348.798,-6.1727
18,163,4,absent,present,0,298.391,6.6283
18,164,4,absent,present,0.15,358.392,-3.0387
18,165,4,absent,present,-0.15,411.192,1.4181
18,166,4,absent,absent,0.05,314.395,-4.5466
18,167,4,absent,present,0.05,312.794,5.4495
18,168,4,absent,present,0.15,303.994,-1.2376
18,170,4,absent,present,-0.05,226.394,-2.7794
18,171,4,present,absent,0.05,311.977,0.4624
18,172,4,absent,present,0.05,258.391,0.9628
18,174,4,absent,present,0.15,348.793,-6.7222
18,175,4,absent,present,0.05,248.792,7.1047
18,176,4,present,present,0.05,364.791,-4.3127
18,177,4,present,present,0.15,315.193,2.0181
18,178,4,present,absent,0.05,267.193,19.5909
18,179,4,present,present,-0.05,233.593,11.3382
18,180,4,absent,present,0,256,-0.2728
18,1,5,present,absent,-0.05,266.395,9.9014
18,2,5,present,absent,-0.15,251.194,3.6251
18,3,5,present,absent,0.15,387.194,4.2172
18,4,5,present,present,0.05,369.589,-6.4407
18,5,5,present,present,0,349.593,3.0433
18,6,5,present,present,-0.15,240.8,-3.6172
18,7,5,absent,present,0,467.189,2.5574
18,8,5,present,absent,-0.05,267.994,-0.6333
18,9,5,absent,present,0.15,503.193,-2.2202
18,10,5,present,present,0.15,495.189,-2.663
18,11,5,present,present,-0.15,395.987,2.0704
18,12,5,absent,absent,-0.15,380.8,5.0884
18,13,5,absent,present,0.05,356.791,-4.343
18,14,5,absent,present,0.05,415.19,5.6568
18,15,5,present,absent,0.15,383.192,7.6082
18,16,5,present,present,-0.05,318.393,-0.7213
18,17,5,absent,absent,0.05,328.791,1.0296
18,18,5,present,present,0.05,223.994,2.5761
18,19,5,absent,absent,-0.05,361.596,4.9265
18,20,5,absent,absent,0,359.193,0.477
18,21,5,absent,absent,0,334.396,2.1142
18,22,5,present,present,-0.15,281.597,1.301
18,23,5,absent,present,0,370.397,-3.8067
18,25,5,present,absent,-0.05,342.391,1.8373
18,26,5,present,present,0.15,363.989,4.1393
18,27,5,present,present,0.15,336.794,6.662
18,29,5,present,present,0.15,335.196,2.5275
18,30,5,present,present,0.15,365.588,-3.6103
18,31,5,present,absent,0,235.993,-0.2555
18,32,5,present,present,0.05,419.992,-3.4872
18,33,5,absent,absent,0,404.793,-3.1838
18,35,5,present,present,0,345.591,2.8813
18,36,5,absent,absent,0,443.988,5.0712
18,37,5,present,absent,-0.15,311.996,3.1294
18,38,5,present,present,0.05,337.595,-1.2055
18,39,5,present,absent,-0.15,259.993,0.6785
18,40,5,present,present,0,319.992,1.7134
18,42,5,absent,present,-0.05,371.192,4.6093
18,43,5,present,absent,-0.05,374.392,4.7051
18,44,5,absent,absent,-0.05,349.592,-3.2698
18,46,5,present,absent,0,343.995,1.4402
18,48,5,absent,present,0,316.791,0.0188
18,49,5,absent,absent,0,471.19,-0.3669
18,50,5,absent,absent,-0.05,335.194,-2.8099
18,51,5,absent,absent,0.05,351.193,3.2661
18,52,5,present,present,-0.05,387.993,6.6212
18,53,5,present,absent,0,447.19,-11.1925
18,55,5,present,present,0.15,425.589,-1.5541
18,56,5,present,present,0.15,360.777,-2.5442
18,57,5,absent,absent,0,346.392,-0.6124
18,58,5,present,present,-0.15,270.396,0.4686
18,59,5,absent,present,-0.05,452.791,-2.9247
18,60,5,absent,absent,0.05,427.192,-5.3874
18,61,5,present,present,-0.05,365.589,-0.3526
18,62,5,present,absent,-0.05,349.589,-5.0483
18,63,5,absent,absent,-0.15,283.99,-2.8298
18,64,5,absent,present,0.15,307.197,-0.2074
18,65,5,present,absent,0,351.192,1.6821
18,66,5,absent,absent,-0.05,404.792,-1.0658
18,67,5,absent,absent,0.15,448.802,5.1823
18,68,5,absent,absent,-0.05,304.797,6.3855
18,70,5,absent,absent,0.05,442.39,4.9179
18,71,5,absent,present,0.05,341.592,-1.9842
18,72,5,absent,present,-0.05,141.595,-4.2287
18,73,5,present,present,-0.05,220.793,-2.989
18,74,5,absent,absent,0.15,365.585,-2.9975
18,75,5,present,present,0.15,301.593,-1.676
18,76,5,absent,absent,0.05,250.393,3.6862
18,77,5,present,absent,0.05,243.194,0.6463
18,78,5,absent,present,0.15,473.59,-2.126
18,79,5,present,absent,0.15,314.394,-7.6981
18,80,5,present,present,0.05,375.192,5.2457
18,81,5,present,present,-0.15,332.793,5.3049
18,83,5,present,absent,0.15,299.994,4.6362
18,85,5,absent,present,0.15,306.397,1.7814
18,87,5,present,present,0,414.39,-5.7639
18,88,5,absent,absent,0,271.193,0.7269
18,90,5,present,present,0.15,404.792,-1.8599
18,91,5,absent,present,0,346.396,2.8887
18,93,5,present,present,0,321.589,0.0229
18,94,5,absent,present,0,325.603,-1.3531
18,95,5,absent,present,0,393.596,2.3061
18,96,5,absent,present,-0.15,344.796,-4.7652
18,97,5,present,present,0.05,280.787,-2.514
18,98,5,present,absent,-0.05,356.791,-4.9388
18,100,5,absent,absent,0,375.991,0.8076
18,101,5,present,absent,-0.05,399.193,-5.5802
18,102,5,absent,present,0,377.589,-1.9171
18,103,5,present,absent,0,284,-0.481
18,104,5,present,present,0,345.591,-4.1286
18,105,5,present,present,-0.05,347.193,-5.0246
18,106,5,present,present,-0.15,283.996,6.9187
18,107,5,absent,present,0.05,301.598,0.0883
18,108,5,absent,absent,-0.15,341.593,6.4598
18,109,5,absent,absent,0.05,316.792,-1.8998
18,110,5,absent,present,0,262.394,2.0777
18,111,5,present,absent,-0.15,276.793,0.9508
18,112,5,present,absent,0.15,430.382,-1.6916
18,114,5,present,absent,-0.05,339.192,-5.4685
18,115,5,present,present,0.15,367.194,0.0826
18,116,5,absent,absent,0.15,354.395,1.6018
18,117,5,present,present,0.15,307.994,-2.1114
18,118,5,present,absent,0,402.388,4.6039
18,119,5,absent,absent,-0.05,444.791,3.5854
18,121,5,absent,absent,0.05,323.194,-5.6344
18,123,5,present,absent,0,454.392,3.5485
18,124,5,present,present,0.15,343.198,-5.0661
18,125,5,absent,absent,0.15,330.391,-0.4167
18,126,5,absent,absent,0.05,271.993,-1.463
18,128,5,present,absent,0.05,313.592,6.5156
18,129,5,absent,present,0.15,308.795,-4.3004
18,130,5,absent,absent,0.05,272.795,1.7189
18,131,5,present,present,-0.15,240.795,8.3337
18,132,5,present,present,-0.05,303.188,-2.5923
18,133,5,present,present,-0.05,217.597,0.6206
18,135,5,absent,absent,-0.15,406.39,3.8732
18,136,5,present,present,-0.05,400.794,-5.2565
18,137,5,absent,absent,0.05,282.4,-0.9984
18,138,5,absent,present,-0.15,371.195,3.6827
18,140,5,present,absent,0.15,408.793,-12.0105
18,141,5,absent,present,0.15,320.796,1.5187
18,142,5,present,present,-0.15,356.796,9.023
18,143,5,absent,present,0,351.992,-2.656
18,144,5,absent,present,0,358.392,-3.7286
18,145,5,present,present,-0.15,325.599,-4.8031
18,146,5,present,absent,-0.05,334.391,-0.3377
18,147,5,absent,present,-0.05,421.587,0.2597
18,148,5,absent,present,0,417.595,-7.4796
18,149,5,present,absent,0,374.387,2.7099
18,151,5,absent,absent,-0.15,331.192,0.5532
18,152,5,present,absent,-0.05,363.213,-1.9825
18,153,5,absent,absent,-0.15,228.796,-0.4693
18,154,5,absent,absent,0,391.99,2.5466
18,155,5,absent,absent,0,418.389,-9.5377
18,156,5,absent,present,-0.15,395.193,-0.6701
18,157,5,present,present,-0.15,399.192,-4.7404
18,158,5,absent,absent,-0.05,379.989,-2.6793
18,159,5,absent,present,0.05,267.993,2.3054
18,160,5,present,present,0.15,297.595,-4.2358
18,161,5,present,present,-0.15,426.387,-1.4409
18,162,5,absent,absent,0,416.788,-7.8913
18,163,5,absent,present,-0.05,395.992,1.3753
18,164,5,present,absent,0.05,343.195,1.1827
18,165,5,present,absent,-0.15,423.19,5.8834
18,166,5,absent,absent,0.15,301.596,-2.3643
18,167,5,absent,absent,0.05,426.395,2.3865
18,168,5,absent,absent,0.05,405.59,-6.1893
18,169,5,present,absent,0.15,315.196,-0.3863
18,170,5,present,present,-0.05,289.597,-1.6882
18,172,5,present,absent,0,382.397,6.8988
18,173,5,absent,present,-0.15,294.396,0.3395
18,174,5,present,present,-0.05,367.992,6.2095
18,175,5,present,absent,-0.15,247.192,-2.2574
18,177,5,absent,absent,0.15,516.789,-2.0071
18,178,5,absent,present,-0.15,357.59,-1.0673
18,179,5,present,absent,-0.15,401.586,5.8358
18,180,5,absent,absent,0,387.992,4.6671
19,1,10,absent,absent,0.15,420.791,-11.0545
19,2,10,absent,absent,0,243.194,0.7395
19,3,10,absent,present,0,206.4,-2.1777
19,4,10,absent,present,-0.05,230.396,-3.9254
19,5,10,present,present,-0.15,184.797,-2.7405
19,6,10,present,absent,0.05,254.398,7.2519
19,7,10,absent,present,0,220.796,4.5048
19,8,10,present,present,-0.15,127.199,2.297
19,9,10,present,absent,0.05,245.582,3.093
19,10,10,present,present,0.05,238.391,-1.7166
19,11,10,present,absent,0,252.792,-8.0369
19,13,10,present,absent,0.15,251.194,-0.9011
19,14,10,present,present,0.15,285.595,-0.3131
19,15,10,present,present,0,183.196,1.4236
19,16,10,absent,absent,0.05,215.997,-5.9188
19,17,10,present,absent,-0.15,271.192,8.9789
19,18,10,absent,present,-0.05,216.798,-4.6552
19,19,10,absent,present,0.15,287.998,3.9021
19,20,10,absent,absent,0.05,297.594,3.6094
19,21,10,absent,present,-0.05,214.394,2.5303
19,24,10,absent,absent,0.05,210.398,2.1591
19,25,10,absent,present,-0.15,319.192,2.3064
19,26,10,absent,absent,0.15,237.599,7.0055
19,28,10,absent,present,0,231.999,5.3577
19,29,10,present,present,0.15,246.398,-0.5872
19,30,10,present,absent,0.05,225.596,1.7623
19,31,10,absent,absent,0.05,227.994,-1.2993
19,32,10,absent,absent,0,223.986,-0.676
19,33,10,absent,present,0.05,279.196,0.8887
19,34,10,absent,absent,0,194.397,-5.4993
19,38,10,absent,present,0.05,219.999,-6.5589
19,39,10,present,present,-0.15,238.397,1.2211
19,40,10,present,present,-0.15,211.194,-10.5937
19,41,10,present,present,0,231.194,-8.6749
19,42,10,present,present,0.15,245.597,8.3854
19,44,10,absent,absent,0.05,246.394,8.3186
19,45,10,present,present,0.05,211.994,-1.843
19,47,10,absent,absent,-0.05,207.202,3.8187
19,48,10,present,present,0.05,278.393,6.347
19,49,10,present,absent,0.05,213.601,-6.828
19,50,10,present,absent,-0.15,248.792,8.4533
19,51,10,present,present,-0.15,198.398,0.0932
19,52,10,present,present,-0.05,209.592,6.39
19,53,10,present,present,-0.05,283.196,3.6436
19,54,10,absent,absent,0.15,243.993,-1.3387
19,57,10,present,present,-0.05,181.597,2.1395
19,58,10,present,present,-0.05,190.396,0.9948
19,59,10,absent,present,0.15,262.393,-1.2908
19,65,10,absent,present,-0.15,226.397,-2.8447
19,66,10,absent,present,-0.15,203.993,6.4604
19,67,10,present,absent,-0.05,255.196,2.9539
19,69,10,absent,absent,0.05,275.998,8.5057
19,70,10,present,present,0.15,299.198,-3.7075
19,71,10,present,present,-0.15,196.798,5.4714
19,73,10,absent,absent,-0.05,239.995,-11.6077
19,74,10,present,absent,0.05,210.399,4.9719
19,75,10,present,present,0.05,332.792,10.0079
19,76,10,present,absent,0,251.193,8.2236
19,77,10,absent,present,-0.15,245.597,0.3554
19,78,10,absent,absent,-0.15,234.393,-8.4127
19,79,10,absent,present,0.15,217.593,3.5334
19,80,10,present,present,0,252.791,5.1321
19,81,10,absent,absent,-0.05,352.797,7.9404
19,82,10,absent,present,-0.15,253.595,5.6265
19,83,10,absent,absent,-0.15,214.397,10.0772
19,84,10,present,absent,0.05,232.797,3.2402
19,85,10,present,present,0.15,233.597,2.2524
19,86,10,absent,present,0.15,240.777,1.7302
19,87,10,absent,absent,-0.05,214.398,6.6909
19,89,10,absent,present,0,234.391,-1.071
19,90,10,absent,present,0.05,242.392,2.7151
19,2,1,present,absent,-0.05,210.401,17.5811
19,3,1,absent,present,0.05,221.596,17.2864
19,5,1,absent,present,-0.05,165.596,4.6474
19,7,1,present,absent,0.15,309.608,-0.7893
19,8,1,absent,present,0,234.394,11.505
19,13,1,absent,present,0,235.999,-4.5515
19,14,1,absent,present,0.05,265.596,-6.8488
19,15,1,present,absent,0.15,302.39,-2.5673
19,16,1,absent,absent,0.15,331.201,5.7975
19,17,1,present,absent,-0.15,171.198,21.0393
19,19,1,present,absent,0,215.196,-4.4836
19,20,1,absent,absent,0.05,215.196,-1.63
19,21,1,absent,absent,-0.15,183.996,9.021
19,23,1,present,absent,-0.05,173.604,7.019
19,25,1,present,present,-0.15,191.197,15.1268
19,26,1,present,present,0.05,423.191,-5.0596
19,27,1,absent,absent,0,216.01,4.2471
19,28,1,absent,absent,0,235.197,1.4512
19,33,1,absent,present,-0.05,193.6,1.5096
19,34,1,absent,absent,0,227.193,1.9838
19,37,1,absent,present,0,222.396,-4.8483
19,38,1,present,present,0.05,267.995,1.1815
19,39,1,present,present,0.05,256.794,0.1036
19,40,1,present,absent,0.15,356.794,-7.3946
19,42,1,absent,absent,0.05,271.997,0.977
19,43,1,absent,present,-0.15,278.397,2.682
19,44,1,present,present,0.15,308.792,-4.7863
19,47,1,absent,present,0.15,310.395,-0.6516
19,48,1,absent,present,0.15,248.793,-1.8123
19,49,1,present,absent,-0.15,297.596,-3.5873
19,50,1,absent,absent,-0.05,230.396,-2.6037
19,51,1,absent,present,0,256.797,-0.8413
19,52,1,absent,absent,0.15,199.196,-7.1842
19,54,1,absent,absent,0.05,242.395,-4.4503
19,55,1,absent,absent,-0.15,244.798,7.0924
19,56,1,present,present,0,241.591,0.106
19,57,1,absent,present,0,237.596,5.9569
19,60,1,absent,present,-0.15,242.395,-8.1001
19,61,1,absent,absent,0.15,234.402,2.3973
19,62,1,present,absent,0,232.794,0.2193
19,63,1,absent,absent,0,170.403,-2.5841
19,64,1,present,absent,-0.05,167.194,7.0892
19,65,1,absent,present,-0.15,242.395,-1.9564
19,66,1,absent,absent,-0.05,263.995,0.8448
19,67,1,present,present,-0.05,272.797,-3.3796
19,68,1,absent,absent,-0.05,208.797,6.1405
19,69,1,absent,present,-0.15,347.19,4.8812
19,70,1,present,absent,-0.15,161.594,5.4743
19,71,1,present,absent,-0.05,204.791,0.1602
19,73,1,absent,present,-0.05,339.994,-0.4049
19,74,1,present,present,0.15,341.598,-4.599
19,75,1,present,present,0,236.795,-5.1397
19,78,1,absent,absent,0.15,366.394,0.6502
19,79,1,absent,present,-0.05,176.798,-6.3678
19,80,1,absent,absent,-0.15,224.793,0.2672
19,81,1,absent,present,-0.05,269.594,1.5481
19,82,1,present,present,0,192.001,-6.4977
19,83,1,present,present,-0.15,270.391,-3.9236
19,85,1,present,present,0,202.395,5.6006
19,86,1,present,present,0.05,295.994,-3.251
19,87,1,present,present,-0.15,157.598,4.6408
19,88,1,present,absent,-0.05,241.596,2.4555
19,89,1,absent,present,-0.05,332.81,0.2419
19,90,1,present,present,0,228.798,-13.5439
19,1,2,absent,absent,-0.15,259.196,3.6533
19,2,2,absent,present,-0.05,235.995,2.294
19,4,2,absent,present,0.05,355.994,5.3071
19,5,2,present,absent,0.05,242.396,3.5471
19,6,2,absent,present,-0.15,231.997,-5.0315
19,7,2,present,absent,-0.05,216.797,6.6846
19,8,2,absent,present,0.05,230.395,-3.5041
19,9,2,present,absent,0,239.997,-11.4922
19,10,2,absent,present,-0.05,266.398,-6.2694
19,12,2,present,absent,0.15,311.194,6.6371
19,13,2,present,present,0.15,291.2,-0.2181
19,14,2,present,absent,0.15,330.394,-3.5565
19,16,2,present,absent,-0.05,267.992,7.9864
19,17,2,absent,present,0.15,375.193,-0.601
19,18,2,present,present,0.15,237.596,-1.3576
19,19,2,absent,present,0,243.996,-7.4229
19,20,2,absent,absent,0.15,288.794,7.6269
19,21,2,absent,absent,0.05,255.997,-1.291
19,22,2,present,absent,0.15,394.391,5.7999
19,24,2,present,absent,0.15,210.396,-1.8588
19,25,2,absent,present,0.15,197.605,-3.336
19,26,2,present,absent,0.15,308.791,0.2676
19,27,2,absent,present,0.05,257.596,-0.009
19,28,2,present,absent,0,242.395,-8.3474
19,29,2,present,present,-0.15,265.594,-0.597
19,31,2,absent,absent,0.05,246.388,-0.282
19,32,2,present,present,-0.15,224.8,-4.3025
19,33,2,absent,present,-0.15,172.801,4.0869
19,34,2,absent,absent,0.05,223.996,2.5402
19,35,2,present,absent,-0.05,276.793,-0.4744
19,36,2,present,absent,0,225.591,-0.8971
19,37,2,absent,present,0.05,230.394,0.4498
19,38,2,present,absent,0.05,299.98,4.8856
19,40,2,absent,present,-0.05,249.598,7.9884
19,41,2,present,absent,0.05,244.797,0.4568
19,42,2,present,present,0.05,232.796,-7.3462
19,45,2,present,absent,0.05,229.596,-4.0024
19,46,2,absent,absent,0.05,244.795,3.0001
19,47,2,absent,absent,0,191.998,0.2908
19,49,2,present,present,0.15,343.193,0.4817
19,52,2,absent,present,0.05,253.594,-4.7686
19,54,2,present,present,0,281.597,-1.5037
19,56,2,present,absent,0,288.794,1.9327
19,57,2,absent,absent,-0.05,225.596,-1.8303
19,59,2,present,present,-0.05,281.594,1.6361
19,60,2,present,present,0.15,254.399,2.7238
19,62,2,absent,present,0.15,286.397,-2.4881
19,63,2,present,absent,0.05,247.196,1.951
19,64,2,absent,present,-0.15,327.193,6.0632
19,65,2,absent,absent,0.15,302.394,-3.2902
19,67,2,absent,absent,0.15,307.192,3.5153
19,68,2,absent,present,0.05,387.994,-5.0923
19,69,2,present,present,0,266.398,1.0428
19,70,2,absent,present,0,217.597,4.7468
19,71,2,present,present,-0.15,237.599,-2.051
19,72,2,present,absent,0,182.391,-2.3404
19,76,2,present,absent,0,295.999,-6.5848
19,77,2,present,absent,-0.05,218.398,-1.4433
19,78,2,present,present,-0.05,259.193,-1.1192
19,79,2,present,absent,-0.15,259.995,2.9201
19,80,2,present,present,0.05,286.395,-1.6962
19,81,2,present,absent,-0.15,198.399,-1.7297
19,82,2,present,present,0.05,251.197,1.0205
19,83,2,absent,absent,-0.05,233.59,-0.365
19,84,2,absent,present,-0.05,165.599,5.2613
19,85,2,absent,present,0.05,235.19,-3.7965
19,86,2,present,absent,0.05,315.191,-0.541
19,87,2,absent,present,0.15,307.997,-8.0913
19,89,2,absent,absent,0,235.193,6.1359
19,90,2,present,absent,0.05,334.398,-0.7115
19,2,3,absent,present,-0.05,266.395,4.474
19,3,3,absent,present,-0.05,215.999,10.8739
19,4,3,present,absent,0.15,295.999,-3.563
19,6,3,absent,present,0.05,276.796,-2.2918
19,7,3,absent,absent,-0.05,239.996,3.7634
19,8,3,present,present,0.05,270.397,-3.6597
19,9,3,present,present,-0.05,226.394,-4.8744
19,10,3,absent,present,-0.15,285.596,-0.8507
19,11,3,present,present,0,230.397,-7.4312
19,14,3,absent,absent,0.15,215.993,4.5686
19,15,3,present,absent,-0.05,214.393,10.4559
19,17,3,absent,present,0.15,242.399,-5.17
19,18,3,absent,present,-0.15,236.791,-5.7317
19,20,3,absent,absent,0,198.4,-3.5389
19,21,3,present,absent,-0.05,238.394,5.9016
19,22,3,present,present,0,285.589,-1.3699
19,25,3,absent,absent,-0.15,159.196,-4.9773
19,28,3,absent,present,0,286.398,-0.5671
